case,tumor_id,tumor_n_wgd,tumor_fraction_diploid,model_id,model_type,model_n_wgd,model_fraction_diploid,cancer_type,loh_union,loh_match,loh_shared,loh_model,loh_tumor,cn_equal,cn_equal_wgd,cn_mean_sq_diff,cn_mean_sq_diff_wgd,cn_correlation,tumor_consensus_purity,tumor_consensus_ploidy,model_consensus_purity,model_consensus_ploidy,is_wgd_tumor,is_wgd_model,wgd_status
HCM-SANG-1314-C18,HCM-SANG-1314-C18-01A,0,0.7337244138277452,HCM-SANG-1314-C18-85A,model,1,0.0005920025832839998,COAD,0.23495326767486502,0.9830495533328243,0.9960174371669985,0.00028703155553163625,0.003695531277469817,0.01402560403236116,0.506327958069288,2.7170590061544644,0.6343663823803349,0.7717806419172288,0.570008927,1.777492835,0.980372395,3.32906367,False,True,Model WGD
HCM-SANG-1315-C18,HCM-SANG-1315-C18-06A,1,0.24019159356331737,HCM-SANG-1315-C18-85A,model,1,0.24038892775774537,COAD,0.3306065335557828,0.9620706495197786,0.9874603089177116,0.000609942055504727,0.011929749026783633,0.955355499097905,0.955355499097905,0.04965204904451563,0.04965204904451563,0.961194407853501,0.46622724,2.551731739,0.994790726,2.51,True,True,Both WGD
HCM-SANG-1316-C18,HCM-SANG-1316-C18-06A,1,0.0017760077498519993,HCM-SANG-1316-C18-85A,model,1,0.0005381841666218179,COAD,0.286062824031717,0.6614197917973159,0.9031447894802935,0.09606587374199452,0.0007893367777119997,0.5038718535469108,0.5038718535469108,1.5035057208237985,1.5035057208237985,0.6588092099947064,0.644756719,3.746832671,0.980373013,3.133496618,True,True,Both WGD
HCM-SANG-1317-C20,HCM-SANG-1317-C20-06A,1,0.03245250524729563,HCM-SANG-1317-C20-85A,model,1,0.0219758534703909,READ,0.37262077749672606,0.9668768956718502,0.9876576431121397,0.008413612471521089,0.003928744416339272,0.6890379484138749,0.6890379484138749,0.39584568633264156,0.39584568633264156,0.8636238684443954,0.844933329,3.245353182,0.991667208,3.135382903,True,True,Both WGD
HCM-SANG-1318-C20,HCM-SANG-1318-C20-06A,1,0.28394596630967117,HCM-SANG-1318-C20-85A,model,1,0.29887160719731626,READ,0.2086360619270581,0.9713671539122958,0.9940261557504978,0.0007355183610498179,0.005238325888452361,0.7446719522839685,0.7446719522839685,0.6721159441373291,0.6721159441373291,0.7799915052908905,0.36050025,3.00981958,0.998697,2.633333333,True,True,Both WGD
HCM-SANG-1320-C25,HCM-SANG-1320-C25-01A,0,0.8857255619539673,HCM-SANG-1320-C25-85A,model,1,0.0005920025832839998,PAAD,0.10761889385214286,0.941656942823804,0.9937211847227455,0.00023321313886945447,0.006045602138385089,0.009416740470294793,0.547707267699315,2.5629258770582175,0.48426627144070705,0.6300935035190881,0.409459643,1.866342848,0.989531,3.397438401,False,True,Model WGD
HCM-SANG-1321-C18,HCM-SANG-1321-C18-01A,0,0.6849469888595877,HCM-SANG-1321-C18-85A,model,0,0.6251726674201245,COAD,0.24392300378522863,0.6955946164595131,0.9257485244784098,0.07315716771612579,0.0010943078054643633,0.8815556972401858,0.8815556972401858,0.25883960287822205,0.25883960287822205,0.882645402829944,0.26218175,2.045714724,0.95976275,1.991791054,False,False,Both diploid
HCM-SANG-1322-C15,HCM-SANG-1322-C15-08A,1,0.06199881599483343,HCM-SANG-1322-C15-85A,model,1,0.058034192634052705,ESCA,0.05039197746802289,0.9558561765752936,0.9977755054446298,0.0008969736110363633,0.0013275209443338177,0.7709288724680196,0.7709288724680196,0.3583112084810902,0.3583112084810902,0.8960571406854634,0.322501481,3.65,0.978785749,3.386591236,True,True,Both WGD
HCM-SANG-1323-C15,HCM-SANG-1323-C15-08A,2,0.00028703155553163625,HCM-SANG-1323-C15-85A,model,1,0.11036363310191415,ESCA,0.6000215273666649,0.9087212605016892,0.9452307913101197,0.042929157024200346,0.011840051665679996,0.07440140519552556,0.0822594064897846,2.7440325413700655,2.181196265138208,0.8924859077145748,0.183630034,2.69,0.991825326,2.67210107,True,True,Both WGD
HCM-SANG-1325-C15,HCM-SANG-1325-C15-08A,0,0.6742012449993722,HCM-SANG-1325-C15-85A,model,0,0.6739859713327234,ESCA,0.10186032326928941,0.8770693906305037,0.9874782483899324,0.0056509337495290884,0.006870817860538543,0.9607491349797704,0.9607491349797704,0.0443769108251103,0.0443769108251103,0.9650853619452403,0.785706334,2.222048889,0.990356769,2.223041715,False,False,Both diploid
HCM-SANG-1326-C15,HCM-SANG-1326-C15-01A,1,0.14306729096029994,HCM-SANG-1326-C15-85A,model,1,0.11570959582369086,ESCA,0.3151606479737366,0.8241120218579235,0.9445670308379528,0.0013095814721130904,0.05412338768993416,0.8825726754937495,0.8825726754937495,0.28043864191138396,0.28043864191138396,0.8258258110100508,0.741763955,2.764654093,0.990842855,2.810499395,True,True,Both WGD
HCM-SANG-1327-C18,HCM-SANG-1327-C18-01A,1,0.2600685287838832,HCM-SANG-1327-C18-85A,model,1,0.22097841881491848,COAD,0.5709775218413075,0.6983473670981526,0.8277631272087975,0.16785964156934502,0.004377231221857453,0.6346851967291262,0.6346851967291262,0.7662168604011588,0.7662168604011588,0.6084127829780724,0.483315063,2.418689425,0.993815286,2.347783015,True,True,Both WGD
HCM-SANG-1329-C15,HCM-SANG-1329-C15-01A,1,0.19155768437292575,HCM-SANG-1329-C15-85A,model,1,0.2859910661428341,ESCA,0.2992483361139515,0.7430609675678916,0.923111422061963,0.06483325260570834,0.012055325332328722,0.7017115363426011,0.7017115363426011,0.6302016380798472,0.6302016380798472,0.6663565808351511,0.252587297,2.974164966,0.992825192,2.630136959,True,True,Both WGD
HCM-SANG-1330-C19,HCM-SANG-1330-C19-01A,1,0.059038803078413436,HCM-SANG-1330-C19-85A,model,1,0.03535869974705344,COAD,0.22026083992608939,0.9881088125101808,0.9973808370557739,0.0012378235832301815,0.0013813393609959995,0.688216231873563,0.688216231873563,0.45880478664663177,0.45880478664663177,0.7955386991697474,0.4732255,3.27,0.988331543,3.090403189,True,True,Both WGD
HCM-SANG-1332-C18,HCM-SANG-1332-C18-08A,0,0.7811025599626858,HCM-SANG-1332-C18-85A,model,0,0.6072331951993972,COAD,0.28220583750426065,0.5672239527048503,0.8778680731212888,0.09909764454729741,0.02303428233141381,0.7093831530167303,0.7093831530167303,0.2942657495758151,0.2942657495758151,0.6892979885617752,0.351747936,1.933470491,0.923688103,3.83482746,False,False,Both diploid
HCM-SANG-1333-C20,HCM-SANG-1333-C20-01A,0,0.5534865364260984,HCM-SANG-1333-C20-85A,model,2,0.0007534578332705451,READ,0.2653965520334392,0.5715830742192781,0.8862996250650306,0.09346465026998906,0.020235724664980356,0.044173426979546654,0.00014518792762381808,3.1671838986588265,34.91384911344622,0.7301649277549196,0.284476523,2.315236927,0.95834214,3.96575448,False,True,Model WGD
HCM-SANG-1334-C18,HCM-SANG-1334-C18-01A,0,0.9856125432789767,HCM-SANG-1334-C18-85A,model,0,0.9837827171124626,COAD,0.013418725221103996,0.7352941176470589,0.996447984500296,0.0031573471108479988,0.00039466838885599985,0.9957284213182416,0.9957284213182416,0.0053349674675125715,0.0053349674675125715,0.8045038631225591,0.1754968,2.002300946,0.994809996,1.975438236,False,False,Both diploid
HCM-SANG-1336-C15,HCM-SANG-1336-C15-01A,1,0.00046642627773890895,HCM-SANG-1336-C15-85A,model,1,0.032147534219543264,ESCA,0.4200886209927704,0.9355169321433147,0.9729113969467018,0.01994869310944872,0.0071399099438494516,0.752919231486663,0.752919231486663,0.33294161537026673,0.33294161537026673,0.8045004106509972,0.322350874,2.902885458,0.992992289,2.71716031,True,True,Both WGD
HCM-SANG-1337-C18,HCM-SANG-1337-C18-01A,1,0.025904597886730173,HCM-SANG-1337-C18-85A,model,1,0.016432556554186177,COAD,0.14423335665464723,0.9902985074626866,0.9986007211667832,0.00046642627773890895,0.0009328525554778179,0.8701039168665068,0.8701039168665068,0.14195915994477146,0.14195915994477146,0.9282914049290859,0.492407681,3.266639009,0.990460803,3.143197714,True,True,Both WGD
HCM-SANG-1338-C20,HCM-SANG-1338-C20-08A,0,0.8537394829844106,HCM-SANG-1338-C20-85A,model,0,0.8398902104300091,READ,0.10241644690813197,0.7623051322473288,0.9756561361964731,0.022531977109233447,0.0018118866942934539,0.9666117139803257,0.9666117139803257,0.03449337850323375,0.03449337850323375,0.7781378895357551,0.723854375,2.080538512,0.998058974,2.00089349,False,False,Both diploid
HCM-SANG-1339-C18,HCM-SANG-1339-C18-01A,1,0.0005381841666218179,HCM-SANG-1339-C18-85A,model,1,0.0013275209443338177,COAD,0.24239814864646683,0.6176731793960923,0.9073246865077229,0.09177833988124069,0.0008969736110363633,0.5481318924501162,0.5481318924501162,1.1991295688415151,1.1991295688415151,0.646738361120445,0.368816908,4.378230949,0.99694641,3.645420035,True,True,Both WGD
HCM-STAN-0627-C34,HCM-STAN-0627-C34-01A,0,0.5077588217354645,HCM-STAN-0627-C34-85A,model,0,0.42672622571443947,LUSC,0.44375078485190966,0.7267949547218628,0.8787650467323251,0.11945894551782286,0.0017760077498519993,0.7713241941733242,0.7713241941733242,0.3456521338032067,0.3456521338032067,0.856184482866208,0.533715833,2.123207614,0.992199167,1.859275371,False,False,Both diploid
HCM-STAN-0840-C49,HCM-STAN-0840-C49-06A,0,0.06181942127262616,HCM-STAN-0840-C49-85A,model,1,0.0003408499721938181,SARC,0.9173349120068888,0.9768260486946319,0.9787417254184382,0.004969233805141453,0.016289040776420356,0.05536664695446481,0.8545054701360142,1.331128030751035,0.3532303370786517,0.6734955254049162,0.671269187,1.141075798,0.993033968,2.18,False,True,Model WGD
HCM-STAN-0841-C18,HCM-STAN-0841-C18-01A,1,0.0008969736110363633,HCM-STAN-0841-C18-85A,model,1,0.012360296360081086,COAD,0.19263405270616937,0.6700502886943565,0.9364404499219633,0.061801481800405435,0.0017580682776312721,0.6611113132709873,0.6611113132709873,0.47725701393690184,0.47725701393690184,0.8713005027421734,0.762300788,3.805716582,0.994741268,3.734128122,True,True,Both WGD
HCM-STAN-0846-C20,HCM-STAN-0846-C20-01D,1,0.1942127262615934,HCM-STAN-0846-C20-85A,model,0,0.7356798162998045,READ,0.40559352743842275,0.3796718121102216,0.7483989021043,0.04384407010745744,0.20775702778824248,0.34205360513401284,0.18963759909399774,1.0144960362400905,2.0841827104567763,0.414807635246982,0.7637618,2.616666667,0.9925,1.989396271,True,False,Tumor WGD
HCM-STAN-0848-C20,HCM-STAN-0848-C20-01A,0,0.6639398668891161,HCM-STAN-0848-C20-85A,model,0,0.6484939813070699,READ,0.14977665357085196,0.9736495388669302,0.99605331611144,0.0008431551943741815,0.0031035286941858173,0.9556862601833924,0.9556862601833924,0.04761991743689037,0.04761991743689037,0.9651336845183147,0.604041905,2.13977198,0.992981721,2.136443784,False,False,Both diploid
HCM-STAN-1109-D13,HCM-STAN-1109-D13-01A,0,0.9843926591679673,HCM-STAN-1109-D13-85B,model,0,0.9845720538901745,TVA,0.009794951832517088,0.9487179487179487,0.9994976947778197,0.00025115261109018175,0.00025115261109018175,0.9993862151135502,0.9993862151135502,0.000613784886449796,0.000613784886449796,0.9696784636595795,0.25,1.923938248,0.991197067,2.088300171,False,False,Both diploid
HCM-STAN-1111-C19,HCM-STAN-1111-C19-01A,1,0.00028703155553163625,HCM-STAN-1111-C19-85B,model,1,0.00035878944441454535,READ,0.0701971547997058,0.9933554817275747,0.999533573722261,3.587894444145453e-05,0.0004305473332974544,0.9794574901706165,0.9794574901706165,0.021931248421887962,0.021931248421887962,0.9735214895326044,0.694136263,3.431134967,0.975279117,3.419023941,True,True,Both WGD
HCM-STAN-1113-C18,HCM-STAN-1113-C18-01A,1,0.008090701971547997,HCM-STAN-1113-C18-85B,model,1,0.007857488832678543,COAD,0.1394076386272716,0.9857161240509587,0.9980087185834993,0.0008431551943741815,0.001148126222126545,0.9961504619445667,0.9961504619445667,0.010577064085643056,0.010577064085643056,0.9899866078590256,0.62261153,3.32,0.990345184,3.256837212,True,True,Both WGD
HCM-WCMC-0502-C15,HCM-WCMC-0502-C15-01A,1,0.25574511597868793,HCM-WCMC-0502-C15-85A,model,1,0.18063254579050284,ESCA,0.5606802647866099,0.6881679145069431,0.8251619037367921,0.06741653660549307,0.10742155965771487,0.5785875309508851,0.5785875309508851,0.550833364130234,0.550833364130234,0.5349820658000115,0.25853775,2.127448894,0.9719665,2.4225,True,True,Both WGD
HCM-WCMC-0504-C18,HCM-WCMC-0504-C18-01A,0,0.9206895933121647,HCM-WCMC-0504-C18-85A,model,0,0.9198105591733491,COAD,0.021868216637066538,0.9499589827727646,0.9989056921945356,0.000807276249932727,0.00028703155553163625,0.9991329949605332,0.9991329949605332,0.0014991962140779944,0.0014991962140779944,0.9855641054949876,0.299464,2.043651631,0.967366333,2.05289417,False,False,Both diploid
HCM-WCMC-0505-C16,HCM-WCMC-0505-C16-01A,2,0.032147534219543264,HCM-WCMC-0505-C16-85A,model,1,0.021635003498197084,STAD,0.4646143910446155,0.9370245955442295,0.9707407208079938,0.022854887609206537,0.006404391582799634,0.6729457860829597,0.002354669781109897,0.589967222996647,10.680970500696983,0.9062814841247755,0.512537667,3.608459317,0.9788895,3.225955746,True,True,Both WGD
HCM-WCMC-0671-C18,HCM-WCMC-0671-C18-01A,1,0.1477674326821305,HCM-WCMC-0671-C18-85A,model,1,0.14222413576592577,COAD,0.05765746371741744,0.9782202862476664,0.9987442369445491,0.0006637604721669089,0.0005920025832839998,0.7980562941230402,0.7980562941230402,0.3146419730448336,0.3146419730448336,0.8390124128106923,0.4338248,3.138602608,0.992,3.124755955,True,True,Both WGD
HCM-WCMC-0673-C56,HCM-WCMC-0673-C56-01A,0,0.9924295427228531,HCM-WCMC-0673-C56-85A,model,0,0.8998798055361211,OV,0.08869275065927561,0.0040453074433656954,0.911666038785139,0.08828014279819887,5.38184166621818e-05,0.9130411108086033,0.9130411108086033,0.08788456302749796,0.08788456302749796,0.18485187931491165,0.426666667,2.145909293,0.992110667,1.904753514,False,False,Both diploid
HCM-WCMC-0673-C56,HCM-WCMC-0673-C56-05A,0,0.9925909979728397,HCM-WCMC-0673-C56-85B,model,0,0.9336239527833091,OV,0.052311500995640706,0.0054869684499314125,0.9479755305598909,0.05188095366234326,0.00014351577776581812,0.9456494096276112,0.9456494096276112,0.055222524977293366,0.055222524977293366,0.11390410024614325,0.536666667,1.996666667,0.987364,1.938746263,False,False,Both diploid
HCM-WCMC-0675-C67,HCM-WCMC-0675-C67-02A,1,0.05207828785677125,HCM-WCMC-0675-C67-85R,model,1,0.05250883519006871,BLCA,0.13486895215542757,0.9720670391061452,0.9962327108336473,0.0008969736110363633,0.002870315555316363,0.7203374084946677,0.7203374084946677,0.3516591728289547,0.3516591728289547,0.888387135867717,0.37164275,4.668251043,0.9975,3.59,True,True,Both WGD
HCM-WCMC-0747-C50,HCM-WCMC-0747-C50-01A,0,0.9298387241447357,HCM-WCMC-0747-C50-85A,model,0,0.9271478033116266,BRCA,0.016289040776420356,0.9801762114537445,0.9996770895000269,0.00014351577776581812,0.00017939472220727267,0.9984805491990847,0.9984805491990847,0.001665903890160183,0.001665903890160183,0.9848011705961478,0.45,2.163333333,0.996666667,2.014420908,False,False,Both diploid
HCM-WCMC-0747-C50,HCM-WCMC-0747-C50-05A,0,0.9426833862547764,HCM-WCMC-0747-C50-85P,model,0,0.929031447894803,BRCA,0.01632491972086181,0.9560439560439561,0.9992824211111709,0.0005920025832839998,0.00012557630554509087,0.9985579731308412,0.9985579731308412,0.0016610689252336448,0.0016610689252336448,0.9847590246519009,0.61,2.016666667,0.996,2.01,False,False,Both diploid
HCM-WCMC-0749-C34,HCM-WCMC-0749-C34-01A,0,0.7435193656602622,HCM-WCMC-0749-C34-85A,model,0,0.7706259081857811,LUAD,0.18639111637335629,0.8893166506256015,0.9793696069461636,0.01627110130419963,0.0043592917496367255,0.9419410585920982,0.9419410585920982,0.06326181677789422,0.06326181677789422,0.8552581795140562,0.280851667,1.904139355,0.998245167,1.877829546,False,False,Both diploid
HCM-WCMC-0751-C54,HCM-WCMC-0751-C54-01A,0,0.5617386936476328,HCM-WCMC-0751-C54-85A,model,1,0.0012378235832301815,UCEC,0.2151480903431821,0.015342282998415743,0.7881527725454317,0.00035878944441454535,0.21148843801015374,0.07325624082232012,0.47116372980910426,3.409563142437592,1.5000917767988253,0.3409030529786071,0.22,2.11,0.94,3.708747644,False,True,Model WGD
HCM-WCMC-0753-C54,HCM-WCMC-0753-C54-01A,0,0.9683547710026371,HCM-WCMC-0753-C54-85A,model,0,0.9688929551692589,UCEC,0.026550418886676353,0.9918918918918919,0.9997847263333512,0.00012557630554509087,8.969736110363634e-05,0.9978909418657053,0.9978909418657053,0.002217214961694457,0.002217214961694457,0.5226359709509738,0.385,2.05,0.996,2.13,False,False,Both diploid
HCM-WCMC-0786-C34,HCM-WCMC-0786-C34-01A,0,0.911666038785139,HCM-WCMC-0786-C34-85A,model,0,0.9455178228656513,LUAD,0.06626841038336652,0.00568489442338928,0.9341083185332687,0.028523760830956355,0.0373679206357749,0.8866161616161616,0.8866161616161616,0.20795454545454545,0.20795454545454545,0.014204887164544398,0.322,2.024622051,0.998329333,1.993995431,False,False,Both diploid
HCM-WCMC-0788-C34,HCM-WCMC-0788-C34-01A,1,0.22749044723104248,HCM-WCMC-0788-C34-85A,model,2,0.0006816999443876361,LUAD,0.3434511956658235,0.6440846173935754,0.8777604362879644,0.08076350393771416,0.04147605977432144,0.1617174587256486,0.15183761398035173,2.6030976656081117,7.041116496740766,0.6435365050409623,0.260276333,5.38,0.97451,4.333953554,True,True,Both WGD
HCM-WCMC-0789-C34,HCM-WCMC-0789-C34-01A,0,0.7337782322444074,HCM-WCMC-0789-C34-85A,model,0,0.730782340383546,LUAD,0.013311088387779632,0.8409703504043127,0.9978831422779542,0.0015607340832032722,0.0005561236388425452,0.9277918021175744,0.9277918021175744,0.21442711076403392,0.21442711076403392,0.9128186367332486,0.4297485,2.265406666,0.993333333,2.287721552,False,False,Both diploid
HCM-WCMC-0945-C54,HCM-WCMC-0945-C54-01A,0,0.993290637389448,HCM-WCMC-0945-C54-85A,model,0,0.9933265163338895,UCEC,0.0003229104999730908,0.7777777777777778,0.9999282421111171,3.587894444145453e-05,3.587894444145453e-05,0.9998916654629496,0.9998916654629496,0.0001625018055756175,0.0001625018055756175,0.932320852330074,0.44,1.996666667,0.94,1.996666667,False,False,Both diploid
HCM-WCMC-0946-C34,HCM-WCMC-0946-C34-01A,0,0.9931650610839029,HCM-WCMC-0946-C34-85A,model,0,0.9624168056975764,LUAD,0.02210142977593599,0.015422077922077922,0.9782394201962579,0.021670882442638536,8.969736110363634e-05,0.9700499168053245,0.9700499168053245,0.03054691456268538,0.03054691456268538,0.20588786746913762,0.356063167,1.865,0.9925,1.97,False,False,Both diploid
HCM-WCMC-0948-C67,HCM-WCMC-0948-C67-01A,1,0.2084925461492923,HCM-WCMC-0948-C67-85A,model,2,0.0013275209443338177,BLCA,0.4618875912670649,0.3039189031731852,0.6784887788601259,0.10150153382487487,0.2200096873149992,0.16639450419505603,0.26105073483867336,4.569795596598907,6.953957617733732,0.3413699615961908,0.3745662,3.002899908,0.95037825,4.48,True,True,Both WGD
HCM-WCMC-0949-C67,HCM-WCMC-0949-C67-01A,0,0.8781730441490412,HCM-WCMC-0949-C67-85A,model,0,0.8742622392049226,BLCA,0.025097321636797447,0.9049320943531094,0.9976140501946432,0.0020809787776043627,0.0003049710277523635,0.9975240765351636,0.9975240765351636,0.003968759671576035,0.003968759671576035,0.982594000374442,0.696666667,2.112638868,1.0,4.06,False,False,Both diploid
HCM-WCMC-0950-C67,HCM-WCMC-0950-C67-01A,0,0.7748416841576521,HCM-WCMC-0950-C67-85A,model,0,0.9942414294171465,BLCA,0.09728575785300396,0.002028397565922921,0.902911576341424,0.00012557630554509087,0.09696284735303087,0.8025292006049672,0.8025292006049672,0.19829078518194573,0.19829078518194573,0.05673752314095749,0.835,1.936666667,0.98,1.913333333,False,False,Both diploid
HCM-WCMC-0951-C67,HCM-WCMC-0951-C67-01A,0,0.6896471305814182,HCM-WCMC-0951-C67-85A,model,0,0.7072816317743932,BLCA,0.2891842921981235,0.3088089330024814,0.8001184005166568,0.14378486984912903,0.05609672963421416,0.6544430584091576,0.6544430584091576,0.4223840622248312,0.4223840622248312,0.2903876203814333,0.874973333,1.991891575,0.9932705,1.892000884,False,False,Both diploid
HCM-WCMC-0952-C34,HCM-WCMC-0952-C34-01A,2,0.0003049710277523635,HCM-WCMC-0952-C34-85A,model,2,0.016898982831925084,LUAD,0.3547530631648817,0.7603539823008849,0.9149848411459734,0.08209102488204797,0.0029241339719785443,0.2148751073442109,0.2148751073442109,3.080741515140201,3.080741515140201,0.7715625954018958,0.3992382,4.536657452,0.976984,3.745974024,True,True,Both WGD
HCM-WCMC-1074-C56,HCM-WCMC-1074-C56-01A,0,0.9218915379509535,HCM-WCMC-1074-C56-85A,model,0,0.9538417379760687,OV,0.03446172613601708,0.9318063508589276,0.9976499291390847,0.00048436574995963617,0.0018657051109556358,0.9627626755707183,0.9627626755707183,0.04034043479838856,0.04034043479838856,0.693324436504687,0.2925,1.950666,0.997503667,1.971181953,False,False,Both diploid
HCM-WCMC-1284-C67,HCM-WCMC-1284-C67-01B,0,0.9810738568071328,HCM-WCMC-1284-C67-85A,model,0,0.9801589437238757,BLCA,0.01338284627666254,0.9584450402144772,0.9994438763611575,0.00026909208331090897,0.00028703155553163625,0.9527637283236994,0.9527637283236994,0.04832008670520231,0.04832008670520231,0.12516723029128762,0.8675,1.98,1.0,1.98,False,False,Both diploid
HCM-WCMC-1285-C54,HCM-WCMC-1285-C54-01A,0,0.9866530326677789,HCM-WCMC-1285-C54-85A,model,0,0.9044364314801858,UCEC,0.005399781138438907,0.036544850498338874,0.994797553055989,0.003247044471951635,0.001955402472059272,0.9028462998102467,0.9028462998102467,0.1023945061895726,0.1023945061895726,0.1941051975788711,0.239018,1.892634766,0.8875,2.062286946,False,False,Both diploid
HCM-WCMC-1287-C67,HCM-WCMC-1287-C67-01A,1,0.015445885582046176,HCM-WCMC-1287-C67-85A,model,1,0.031071165886299625,BLCA,0.020235724664980356,0.44769503546099293,0.988823708806487,0.010333135999138906,0.0008431551943741815,0.725723579639966,0.725723579639966,0.616179351643071,0.616179351643071,0.5800222208061954,0.826666667,3.84,0.992,3.965081015,True,True,Both WGD
HCM-WCMC-1340-C54,HCM-WCMC-1340-C54-01A,0,0.9876755825843604,HCM-WCMC-1340-C54-85A,model,0,0.6761566474714313,UCEC,0.2133182641766679,0.006054999579513918,0.7879733778232244,0.21123728539906356,0.0007893367777119997,0.7483119733635907,0.7483119733635907,0.355387734603151,0.355387734603151,0.03765518599507434,0.96,1.99,0.9875,1.95,False,False,Both diploid
HCM-WCMC-1359-C34,HCM-WCMC-1359-C34-01A,1,0.061640026550418885,HCM-WCMC-1359-C34-85A,model,1,0.001004610444360727,LUAD,0.05216798521787489,0.7441540577716643,0.9866530326677789,0.01115835172129236,0.0021886156109287265,0.7205253792673307,0.7205253792673307,0.3401390494010603,0.3401390494010603,0.7724462576791501,0.666,3.57,0.970360333,3.436666667,True,True,Both WGD
